checked_date,object,id,site,type,shape,material,symbol,cult,prev_before_h,h,x,pair,gated_by_002,x_continuing,x_terminal,tail_after_x,scope_cell,text
2026-05-31,H-1339,239.2,Harappa,TAB:B,-,Steatite,None,None,,000,000,000-000,False,True,False,000,Harappa|TAB:B|-|Steatite,]000-000-000[
2026-05-31,H-1339,239.2,Harappa,TAB:B,-,Steatite,None,None,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|-|Steatite,]000-000-000[
2026-05-31,H-1121,258.2,Harappa,TAB:B,rectangular,Faience,None,None,711,817,000,817-000,False,False,True,<END>,Harappa|TAB:B|rectangular|Faience,+700-033-711-817-000+
2026-05-31,H-1167,279.1,Harappa,TAB:I,-,Steatite,None,None,,817,000,817-000,False,False,True,<END>,Harappa|TAB:I|-|Steatite,]817-000+
2026-05-31,H-1179,287.1,Harappa,TAB:I,-,Steatite,None,None,,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|-|Steatite,+000-000[
2026-05-31,-,298.1,Harappa,TAB:I,prism,Steatite,Bult,None,740,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|prism|Steatite,+400-740-000-000+
2026-05-31,-,298.2,Harappa,TAB:I,prism,Steatite,Bult,None,,000,000,000-000,False,True,False,000,Harappa|TAB:I|prism|Steatite,+000-000-000+
2026-05-31,-,298.2,Harappa,TAB:I,prism,Steatite,Bult,None,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|prism|Steatite,+000-000-000+
2026-05-31,H-1847,387.2,Harappa,TAB:B,rectangular,Faience,None,None,,000,000,000-000,False,True,False,000,Harappa|TAB:B|rectangular|Faience,]000-000-000+
2026-05-31,H-1847,387.2,Harappa,TAB:B,rectangular,Faience,None,None,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|rectangular|Faience,]000-000-000+
2026-05-31,H-1874,388.2,Harappa,TAB:B,rectangular,Faience,None,None,002,220,455,220-455,True,True,False,000,Harappa|TAB:B|rectangular|Faience,+002-220-455-000+
2026-05-31,H-1918,450.2,Harappa,TAB:B,-,Faience,None,None,,000,090,000-090,False,False,True,<END>,Harappa|TAB:B|-|Faience,]000-090+
2026-05-31,H-2254,465.1,Harappa,TAB:B,-,Copper,None,None,,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|-|Copper,+000-000[
2026-05-31,H-1798,495.1,Harappa,TAB:B,rectangular,Faience,None,None,,000,000,000-000,False,True,False,000 000,Harappa|TAB:B|rectangular|Faience,+000-000-000-000+
2026-05-31,H-1798,495.1,Harappa,TAB:B,rectangular,Faience,None,None,000,000,000,000-000,False,True,False,000,Harappa|TAB:B|rectangular|Faience,+000-000-000-000+
2026-05-31,H-1798,495.1,Harappa,TAB:B,rectangular,Faience,None,None,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|rectangular|Faience,+000-000-000-000+
2026-05-31,H-1798,495.2,Harappa,TAB:B,rectangular,Faience,None,None,711,000,000,000-000,False,True,False,000,Harappa|TAB:B|rectangular|Faience,+400-711-000-000-000+
2026-05-31,H-1798,495.2,Harappa,TAB:B,rectangular,Faience,None,None,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|rectangular|Faience,+400-711-000-000-000+
2026-05-31,H-2341,522.1,Harappa,POT:T:g,-,Clay,None,None,335,000,090,000-090,False,True,False,480,Harappa|POT:T:g|-|Clay,+000-335-000-090-480+
2026-05-31,-,524.1,Harappa,POT:T:g,-,Clay,None,None,,000,000,000-000,False,True,False,014,Harappa|POT:T:g|-|Clay,+000-000-014+
2026-05-31,H-2087,566.1,Harappa,TAB:I,-,Steatite,None,None,,000,000,000-000,False,True,False,000,Harappa|TAB:I|-|Steatite,]000-000-000[
2026-05-31,H-2087,566.1,Harappa,TAB:I,-,Steatite,None,None,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|-|Steatite,]000-000-000[
2026-05-31,H-2087,566.2,Harappa,TAB:I,-,Steatite,None,None,,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|-|Steatite,]000-000[
2026-05-31,H-1777,568.2,Harappa,TAB:B,cylindrical,Faience,Gavi,None,,000,000,000-000,False,True,False,000,Harappa|TAB:B|cylindrical|Faience,]000-000-000[
2026-05-31,H-1777,568.2,Harappa,TAB:B,cylindrical,Faience,Gavi,None,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|cylindrical|Faience,]000-000-000[
2026-05-31,H-1852,571.2,Harappa,TAB:B,rectangular,Faience,None,None,,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|rectangular|Faience,]000-000+
2026-05-31,H-1685,576.1,Harappa,SEAL:S,square,-,Bull,-,220,000,000,000-000,False,True,False,000 000,Harappa|SEAL:S|square|-,+090-740-220-000-000-000-000+
2026-05-31,H-1685,576.1,Harappa,SEAL:S,square,-,Bull,-,000,000,000,000-000,False,True,False,000,Harappa|SEAL:S|square|-,+090-740-220-000-000-000-000+
2026-05-31,H-1685,576.1,Harappa,SEAL:S,square,-,Bull,-,000,000,000,000-000,False,False,True,<END>,Harappa|SEAL:S|square|-,+090-740-220-000-000-000-000+
2026-05-31,H-2006,580.2,Harappa,TAB:B,twisted rectangular,Clay,-,SAN,175,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|twisted rectangular|Clay,+740-752-175-000-000+
2026-05-31,H-2334,606.1,Harappa,POT:T:g,-,Clay,None,None,400,000,000,000-000,False,False,True,<END>,Harappa|POT:T:g|-|Clay,+090-740-400-000-000[
2026-05-31,-,617.1,Harappa,POT:T:g,-,Clay,None,None,740,000,000,000-000,False,True,False,002 575 000,Harappa|POT:T:g|-|Clay,]740-000-000-002-575-000[
2026-05-31,H-2007,661.1,Harappa,TAB:B,twisted rectangular,Clay,Scene,None,,000,000,000-000,False,True,False,140,Harappa|TAB:B|twisted rectangular|Clay,+000-000-140+
2026-05-31,H-2261,704.1,Harappa,POT:T:g,-,Clay,None,None,,000,000,000-000,False,True,False,033,Harappa|POT:T:g|-|Clay,+000-000/033[
2026-05-31,-,728.1,Harappa,POT:T:g,-,Clay,None,None,,000,000,000-000,False,True,False,000,Harappa|POT:T:g|-|Clay,+000-000-000+
2026-05-31,-,728.1,Harappa,POT:T:g,-,Clay,None,None,000,000,000,000-000,False,False,True,<END>,Harappa|POT:T:g|-|Clay,+000-000-000+
2026-05-31,H-2047,763.1,Harappa,TAB:I,-,Steatite,Bult,None,,000,090,000-090,False,False,True,<END>,Harappa|TAB:I|-|Steatite,]000-090+
2026-05-31,H-2199,764.2,Harappa,TAB:I,circular,Steatite,None,None,,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|circular|Steatite,+000-000+
2026-05-31,H-2080,795.1,Harappa,TAB:I,-,Steatite,None,None,,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|-|Steatite,]000-000[
2026-05-31,-,819.1,Harappa,ROD,rectangular,Ivory,Mult,None,033,000,000,000-000,False,True,False,000,Harappa|ROD|rectangular|Ivory,+033-000-000-000[
2026-05-31,-,819.1,Harappa,ROD,rectangular,Ivory,Mult,None,000,000,000,000-000,False,False,True,<END>,Harappa|ROD|rectangular|Ivory,+033-000-000-000[
2026-05-31,H-2153,828.2,Harappa,TAB:I,-,Steatite,None,None,,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|-|Steatite,]000-000[
2026-05-31,H-2133,866.2,Harappa,TAB:I,rectangular,Steatite,None,None,,031,480,031-480,False,True,False,388 032,Harappa|TAB:I|rectangular|Steatite,+031-480-388-032+
2026-05-31,H-1833,879.2,Harappa,TAB:B,rectangular,Faience,None,None,400,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|rectangular|Faience,+400-000-000+
2026-05-31,H-2085,887.1,Harappa,TAB:I,rectangular,Steatite,None,None,,000,000,000-000,False,True,False,139,Harappa|TAB:I|rectangular|Steatite,+000-000-139+
2026-05-31,H-2118,893.2,Harappa,TAB:I,rectangular,Steatite,None,None,,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|rectangular|Steatite,]000-000+
2026-05-31,H-2116,914.2,Harappa,TAB:I,rectangular,Steatite,None,None,,861,000,861-000,False,False,True,<END>,Harappa|TAB:I|rectangular|Steatite,]861-000[
2026-05-31,H-1838,925.2,Harappa,TAB:B,rectangular,Faience,None,None,220,000,000,000-000,False,True,False,000,Harappa|TAB:B|rectangular|Faience,+220-000-000-000+
2026-05-31,H-1838,925.2,Harappa,TAB:B,rectangular,Faience,None,None,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|rectangular|Faience,+220-000-000-000+
2026-05-31,H-2335,956.1,Harappa,POT:T:g,-,Clay,None,None,740,000,000,000-000,False,True,False,923,Harappa|POT:T:g|-|Clay,]740-000-000-923[
2026-05-31,H-1657,1020.1,Harappa,SEAL:S,square,Steatite,Bull1:W,SAN,032,900,003,900-003,False,True,False,806 235 220 032 002 690 921,Harappa|SEAL:S|square|Steatite,+740-405-590-032-900-003-806-235-220-032-002-690-921+
2026-05-31,H-1353,1049.3,Harappa,TAB:B,prism,Steatite,None,None,700,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|prism|Steatite,+700-000-000+
2026-05-31,H-15,1076.1,Harappa,SEAL:S,square,Steatite,Bull1:W,SAN,,000,000,000-000,False,True,False,002 817,Harappa|SEAL:S|square|Steatite,]000-000-002-817+
2026-05-31,H-25,1085.1,Harappa,SEAL:S,square,Steatite,Bull1:W,SAN,740,900,003,900-003,False,True,False,806 033 705 235 055,Harappa|SEAL:S|square|Steatite,+740-900-003-806-033-705-235-055+
2026-05-31,H-30,1090.1,Harappa,SEAL:S,square,Steatite,Bull1:W,SAN,706,000,000,000-000,False,False,True,<END>,Harappa|SEAL:S|square|Steatite,+740-760-033-706-000-000[
2026-05-31,H-33,1093.1,Harappa,SEAL:S,square,-,Bull1:W,-,,000,000,000-000,False,True,False,000 000 920,Harappa|SEAL:S|square|-,+000-000-000-000-920+
2026-05-31,H-33,1093.1,Harappa,SEAL:S,square,-,Bull1:W,-,000,000,000,000-000,False,True,False,000 920,Harappa|SEAL:S|square|-,+000-000-000-000-920+
2026-05-31,H-33,1093.1,Harappa,SEAL:S,square,-,Bull1:W,-,000,000,000,000-000,False,True,False,920,Harappa|SEAL:S|square|-,+000-000-000-000-920+
2026-05-31,H-52,1111.1,Harappa,SEAL:S,square,Steatite,Bull1:J,RAN,741,000,000,000-000,False,False,True,<END>,Harappa|SEAL:S|square|Steatite,+740-390-590-125-741-000-000+
2026-05-31,H-60,1119.1,Harappa,SEAL:S,square,-,Bull1:II,H,740,900,003,900-003,False,True,False,002 820,Harappa|SEAL:S|square|-,+621-740-900-003/002-820+
2026-05-31,H-82,1139.1,Harappa,SEAL:S,square,Steatite,Gaur,Trough,002,220,455,220-455,True,True,False,741,Harappa|SEAL:S|square|Steatite,+390-017-002-220-455-741+
2026-05-31,H-83,1140.1,Harappa,SEAL:S,square,Steatite,Zebu,None,,000,000,000-000,False,True,False,692,Harappa|SEAL:S|square|Steatite,]000-000-692+
2026-05-31,H-100,1155.1,Harappa,SEAL:S,square,Clay,None,None,520,031,000,031-000,False,True,False,002 000,Harappa|SEAL:S|square|Clay,+520-031-000-002-000+
2026-05-31,H-1001,1156.2,Harappa,POT:T:g,-,Clay,None,None,,000,000,000-000,False,False,True,<END>,Harappa|POT:T:g|-|Clay,]000-000[
2026-05-31,H-1003,1157.1,Harappa,POT:T:g,-,Clay,None,None,090,000,000,000-000,False,False,True,<END>,Harappa|POT:T:g|-|Clay,]090-000-000[
2026-05-31,H-141,1182.1,Harappa,SEAL:R,cuboid-convex,Steatite,None,None,032,900,003,900-003,False,True,False,070 002 233 235,Harappa|SEAL:R|cuboid-convex|Steatite,+405-032-900-003-070-002-233-235+
2026-05-31,H-199,1230.2,Harappa,TAB:B,cylindrical,Faience,None,None,,000,000,000-000,False,True,False,000 745,Harappa|TAB:B|cylindrical|Faience,+000-000-000-745+
2026-05-31,H-199,1230.2,Harappa,TAB:B,cylindrical,Faience,None,None,000,000,000,000-000,False,True,False,745,Harappa|TAB:B|cylindrical|Faience,+000-000-000-745+
2026-05-31,H-200,1231.2,Harappa,TAB:B,cylindrical,Faience,None,None,,000,000,000-000,False,True,False,000 745,Harappa|TAB:B|cylindrical|Faience,+000-000-000-745+
2026-05-31,H-200,1231.2,Harappa,TAB:B,cylindrical,Faience,None,None,000,000,000,000-000,False,True,False,745,Harappa|TAB:B|cylindrical|Faience,+000-000-000-745+
2026-05-31,H-201,1232.2,Harappa,TAB:B,cylindrical,-,None,None,,000,000,000-000,False,True,False,000 745,Harappa|TAB:B|cylindrical|-,+000-000-000-745+
2026-05-31,H-201,1232.2,Harappa,TAB:B,cylindrical,-,None,None,000,000,000,000-000,False,True,False,745,Harappa|TAB:B|cylindrical|-,+000-000-000-745+
2026-05-31,H-234,1261.1,Harappa,TAB:B,crescent,Faience,None,None,,000,000,000-000,False,True,False,861 000,Harappa|TAB:B|crescent|Faience,+000-000-861-000+
2026-05-31,H-234,1261.1,Harappa,TAB:B,crescent,Faience,None,None,000,861,000,861-000,False,False,True,<END>,Harappa|TAB:B|crescent|Faience,+000-000-861-000+
2026-05-31,H-242,1267.1,Harappa,TAB:B,circular,Faience,Scene,None,392,000,000,000-000,False,True,False,000 000 255 000,Harappa|TAB:B|circular|Faience,+400-740-392-000-000-000-000-255-000+
2026-05-31,H-242,1267.1,Harappa,TAB:B,circular,Faience,Scene,None,000,000,000,000-000,False,True,False,000 255 000,Harappa|TAB:B|circular|Faience,+400-740-392-000-000-000-000-255-000+
2026-05-31,H-242,1267.1,Harappa,TAB:B,circular,Faience,Scene,None,000,000,000,000-000,False,True,False,255 000,Harappa|TAB:B|circular|Faience,+400-740-392-000-000-000-000-255-000+
2026-05-31,H-268,1293.1,Harappa,SEAL:S,square,Steatite,Bull1:W,SAN,002,220,455,220-455,True,True,False,920,Harappa|SEAL:S|square|Steatite,+740-585-017-033-706-803-002-220-455-920+
2026-05-31,H-327,1349.1,Harappa,TAB:I,crescent,-,None,None,156,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|crescent|-,+156-000-000+
2026-05-31,H-339,1360.1,Harappa,MISC,-,Steatite,None,None,,000,000,000-000,False,False,True,<END>,Harappa|MISC|-|Steatite,+000-000+
2026-05-31,H-339,1360.2,Harappa,MISC,-,Steatite,None,None,740,000,000,000-000,False,False,True,<END>,Harappa|MISC|-|Steatite,+740-000-000[
2026-05-31,H-348,1368.1,Harappa,TAB:I,circular,Steatite,None,None,,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|circular|Steatite,]000-000+
2026-05-31,H-361,1380.1,Harappa,TAB:I,prism,-,Bult,None,740,000,000,000-000,False,True,False,000,Harappa|TAB:I|prism|-,+740-000-000-000+
2026-05-31,H-361,1380.1,Harappa,TAB:I,prism,-,Bult,None,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|prism|-,+740-000-000-000+
2026-05-31,H-389,1402.1,Harappa,SEAL:S,square,-,Bull1:W,SAN,002,031,480,031-480,True,True,False,625,Harappa|SEAL:S|square|-,+740-405-590-235-002-031-480-625+
2026-05-31,H-415,1418.1,Harappa,SEAL:S,square,Steatite,Bull1,-,,000,000,000-000,False,True,False,617 632 000,Harappa|SEAL:S|square|Steatite,+000/000-617-632-000+
2026-05-31,Dmd-8,1424.1,Daimabad,POT:T:g,-,-,-,-,,000,000,000-000,False,True,False,817,Daimabad|POT:T:g|-|-,]000-000-817[
2026-05-31,H-448,1438.1,Harappa,SEAL:S,square,Steatite,Bull1:W,SAN,,000,000,000-000,False,True,False,061 031,Harappa|SEAL:S|square|Steatite,+000-000-061-031+
2026-05-31,H-450,1440.1,Harappa,SEAL:S,square,Steatite,Bull1:J,SAN,702,900,003,900-003,False,False,True,<END>,Harappa|SEAL:S|square|Steatite,+740-100-240-741-702-900-003+
2026-05-31,H-467,1455.1,Harappa,SEAL:S,square,Steatite,Bull1:J,RAN,741,390,125,390-125,False,False,True,<END>,Harappa|SEAL:S|square|Steatite,]741-390-125+
2026-05-31,H-468,1456.1,Harappa,SEAL:S,square,Steatite,Bull1:J,HAF,740,900,003,900-003,False,True,False,002 940 705,Harappa|SEAL:S|square|Steatite,+740-900-003-002-940-705+
2026-05-31,H-562,1516.1,Harappa,SEAL:S,square,-,-,-,772,000,000,000-000,False,False,True,<END>,Harappa|SEAL:S|square|-,+000-772-000-000[
2026-05-31,H-568,1521.1,Harappa,SEAL,-,-,-,-,904,000,000,000-000,False,False,True,<END>,Harappa|SEAL|-|-,+832-904-000-000[
2026-05-31,H-606,1547.1,Harappa,SEAL:S,square,Steatite,Bull1,-,740,000,000,000-000,False,False,True,<END>,Harappa|SEAL:S|square|Steatite,+740-000-000+
2026-05-31,H-609,1549.1,Harappa,SEAL:S,square,Steatite,Bull1:W,SAN,002,817,000,817-000,True,False,True,<END>,Harappa|SEAL:S|square|Steatite,]798-233-231-002-817-000+
2026-05-31,H-639,1554.1,Harappa,SEAL:R,cuboid-convex,-,None,None,407,000,000,000-000,False,True,False,705 832 904 845 235 002 717 747,Harappa|SEAL:R|cuboid-convex|-,+407-000-000-705-832-904-845-235-002-717-747+
2026-05-31,H-653,1568.1,Harappa,SEAL:R,cuboid-convex,Steatite,None,None,,000,000,000-000,False,True,False,000 000 002 820,Harappa|SEAL:R|cuboid-convex|Steatite,+000-000-000-000-002-820+
2026-05-31,H-653,1568.1,Harappa,SEAL:R,cuboid-convex,Steatite,None,None,000,000,000,000-000,False,True,False,000 002 820,Harappa|SEAL:R|cuboid-convex|Steatite,+000-000-000-000-002-820+
2026-05-31,H-653,1568.1,Harappa,SEAL:R,cuboid-convex,Steatite,None,None,000,000,000,000-000,False,True,False,002 820,Harappa|SEAL:R|cuboid-convex|Steatite,+000-000-000-000-002-820+
2026-05-31,H-667,1582.1,Harappa,SEAL:R,cuboid-convex,Steatite,None,None,806,900,003,900-003,False,True,False,140,Harappa|SEAL:R|cuboid-convex|Steatite,]000-235-806-900-003-140+
2026-05-31,H-704,1609.2,Harappa,TAB:B,cylindrical,Faience,None,None,,000,000,000-000,False,True,False,034,Harappa|TAB:B|cylindrical|Faience,]000-000-034[
2026-05-31,H-718,1621.1,Harappa,TAB:B,cylindrical,Clay,Phyt,None,,031,480,031-480,False,True,False,165 900,Harappa|TAB:B|cylindrical|Clay,+031-480-165-900+
2026-05-31,H-779,1670.2,Harappa,TAB:B,rectangular,-,None,None,,000,000,000-000,False,True,False,740 233 240,Harappa|TAB:B|rectangular|-,+000-000-740-233-240+
2026-05-31,H-820,1709.1,Harappa,TAB:B,crescent,Faience,None,None,740,861,000,861-000,False,False,True,<END>,Harappa|TAB:B|crescent|Faience,+000-740-861-000+
2026-05-31,H-827,1716.2,Harappa,TAB:B,cylindrical,-,None,None,,000,000,000-000,False,True,False,000,Harappa|TAB:B|cylindrical|-,+000-000-000+
2026-05-31,H-827,1716.2,Harappa,TAB:B,cylindrical,-,None,None,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|cylindrical|-,+000-000-000+
2026-05-31,H-836,1722.1,Harappa,TAB:B,-,-,None,None,740,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|-|-,+400-000-740-000-000+
2026-05-31,H-848,1734.1,Harappa,TAB:B,prism,Faience,-,None,100,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|prism|Faience,+740-100-000-000+
2026-05-31,H-851,1737.2,Harappa,TAB:B,conical,Faience,-,-,,000,000,000-000,False,True,False,000,Harappa|TAB:B|conical|Faience,+000-000-000+
2026-05-31,H-851,1737.2,Harappa,TAB:B,conical,Faience,-,-,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|conical|Faience,+000-000-000+
2026-05-31,H-877,1760.1,Harappa,TAB:B,rectangular,Faience,None,None,,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|rectangular|Faience,+000-000+
2026-05-31,H-909,1791.1,Harappa,TAB:I,rectangular,-,None,None,002,820,000,820-000,True,False,True,<END>,Harappa|TAB:I|rectangular|-,+002-820-000[
2026-05-31,H-915,1795.2,Harappa,TAB:I,rectangular,Steatite,None,None,,000,000,000-000,False,True,False,000,Harappa|TAB:I|rectangular|Steatite,+000-000-000+
2026-05-31,H-915,1795.2,Harappa,TAB:I,rectangular,Steatite,None,None,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|rectangular|Steatite,+000-000-000+
2026-05-31,H-931,1811.1,Harappa,TAB:I,rectangular,Steatite,None,None,,000,000,000-000,False,True,False,000,Harappa|TAB:I|rectangular|Steatite,+000-000-000+
2026-05-31,H-931,1811.1,Harappa,TAB:I,rectangular,Steatite,None,None,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|rectangular|Steatite,+000-000-000+
2026-05-31,H-932,1812.2,Harappa,TAB:I,rectangular,Steatite,None,None,,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|rectangular|Steatite,+000-000+
2026-05-31,H-969,1846.2,Harappa,TAB:B,elliptical,-,None,None,740,000,000,000-000,False,False,True,<END>,Harappa|TAB:B|elliptical|-,+740-000-000+
2026-05-31,H-986,1862.1,Harappa,TAB:I,prism,Steatite,None,None,,000,000,000-000,False,True,False,000 000 000 000,Harappa|TAB:I|prism|Steatite,+000-000-000-000-000-000+
