checked_date,object,site,type,shape,material,scope_cell,slot,head_if_x_slot,prev_before_125,next_after_125,open,terminal,tail_after_125,text
2026-05-31,Lh-1,Lohumjo-daro,SEAL:S,square,-,Lohumjo-daro|SEAL:S|square|-,non_x_slot,,590,<END>,False,True,<END>,+740-760-615-104-717-235-002-392-590-125+
2026-05-31,L-193,Lothal,TAG,-,Clay,Lothal|TAG|-|Clay,non_x_slot,,,070,True,False,070,+125-070[
2026-05-31,M-1749,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,455,031,True,False,031,+220-455-125-031+
2026-05-31,M-1692,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,x_slot,190,190,632,True,False,632 032,+390-600-617-002-190-125-632-032+
2026-05-31,M-1688,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,,435,True,False,435 255 002 286 220 031 012 031 455 033 590,+125-435-255-002-286-220-031-012-031-455-033-590+
2026-05-31,M-1668,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,705,<END>,False,True,<END>,+740-773-233-803-002-320-705-125+
2026-05-31,M-1903,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,861,<END>,False,True,<END>,+740-861-125+
2026-05-31,M-1665,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,x_slot,610,610,032,True,False,032,+520-033-705-233-240-002-610-125-032+
2026-05-31,M-1700,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,400,745,True,False,745,+400-125-745+
2026-05-31,M-13,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,304,<END>,False,True,<END>,+368-304-125+
2026-05-31,M-38,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,x_slot,390,390,632,True,False,632 032,+740-690-435-255-220-032-240-235-002-390-125-632-032+
2026-05-31,M-41,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,x_slot,405,405,820,True,False,820,+740-636-240-233-235-002-405-125-820+
2026-05-31,M-119,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,x_slot,390,390,632,True,False,632 032 900 563,+151-337-484-002-390-125-632-032-900-563+
2026-05-31,M-191,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,090,<END>,False,True,<END>,+090-125+
2026-05-31,M-251,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,002,350,True,False,350,+390-003-002-125-350+
2026-05-31,M-314,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,390,308,True,False,308 809 033 740 760 706 466 520 231 240 235 002 820,+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+
2026-05-31,M-320,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,390,<END>,False,True,<END>,+740-176-741-390-125+
2026-05-31,M-354,Mohenjo-daro,SEAL:R,cuboid-convex,Steatite,Mohenjo-daro|SEAL:R|cuboid-convex|Steatite,x_slot,906,906,<END>,False,True,<END>,+740-729-407-845-236-002-906-125+
2026-05-31,M-356,Mohenjo-daro,SEAL:R,cuboid-convex,Steatite,Mohenjo-daro|SEAL:R|cuboid-convex|Steatite,non_x_slot,,420,032,True,False,032 820 920 140,+400-595-420-125-032-820-920-140+
2026-05-31,M-624,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,190,575,True,False,575,+190-125-575+
2026-05-31,M-626,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,374,740,True,False,740 803 060 692 740 690 435 255 060 692,+842-374-125/740-803-060-692-740-690-435-255-060-692+
2026-05-31,M-735,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,x_slot,390,390,195,True,False,195,+740-760-235-002-390-125-195+
2026-05-31,M-761,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,455,<END>,False,True,<END>,]002-741-455-125+
2026-05-31,M-837,Mohenjo-daro,SEAL:S,square,-,Mohenjo-daro|SEAL:S|square|-,non_x_slot,,741,575,True,False,575,+740-142-061-031-741-125-575+
2026-05-31,M-848,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,406,176,True,False,176,+406-125-176+
2026-05-31,M-878,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,390,<END>,False,True,<END>,+740-900-005-741-390-125+
2026-05-31,M-901,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,090,002,True,False,002 861,+090-125-002-861+
2026-05-31,M-1188,Mohenjo-daro,SEAL:S,square,Steatite,Mohenjo-daro|SEAL:S|square|Steatite,non_x_slot,,000,632,True,False,632 032 240 002 244 632,]000/000-125-632-032/240-002-244-632+
2026-05-31,M-1424,Mohenjo-daro,TAB:B,twisted cuboid,-,Mohenjo-daro|TAB:B|twisted cuboid|-,non_x_slot,,384,<END>,False,True,<END>,+875-700-384-125+
2026-05-31,-,Ganweriwala,TAG,twisted rectangular-rounded,Terracotta,Ganweriwala|TAG|twisted rectangular-rounded|Terracotta,non_x_slot,,350,176,True,False,176,+740-400-061-299-350-125-176+
2026-05-31,Sktd-1,Surkotada,SEAL:S,square,-,Surkotada|SEAL:S|square|-,x_slot,390,390,820,True,False,820,+390-004-002-390-125-820+
2026-05-31,M-2055,Mohenjo-daro,TAB:C,rectangular,Copper,Mohenjo-daro|TAB:C|rectangular|Copper,x_slot,407,407,590,True,False,590 831,+002-407-125-590-831+
2026-05-31,H-1178,Harappa,TAB:I,rectangular,-,Harappa|TAB:I|rectangular|-,non_x_slot,,700,<END>,False,True,<END>,+700-125+
2026-05-31,-,Gonur Depe,SEAL:S,square,Steatite,Gonur Depe|SEAL:S|square|Steatite,non_x_slot,,590,220,True,False,220 235 002 285,+740-390-590-125-220-235-002-285+
2026-05-31,-,Dholavira,SEAL:S,square,Steatite,Dholavira|SEAL:S|square|Steatite,non_x_slot,,400,000,True,False,000,+400-125-000+
2026-05-31,-,Dholavira,SEAL:S,square,Steatite,Dholavira|SEAL:S|square|Steatite,non_x_slot,,267,000,True,False,000,]267-125-000[
2026-05-31,-,Dholavira,SEAL:S,-,Steatite,Dholavira|SEAL:S|-|Steatite,non_x_slot,,350,812,True,False,812 033,]000-350-125-812-033+
2026-05-31,-,Dholavira,SEAL:R,rectangular,-,Dholavira|SEAL:R|rectangular|-,non_x_slot,,000,001,True,False,001 742,]000-125-001-742+
2026-05-31,-,Gola Dhoro (Bagasra),SEAL:S,square,-,Gola Dhoro (Bagasra)|SEAL:S|square|-,non_x_slot,,352,741,True,False,741 900 322,+292-352-125-741-900-322+
2026-05-31,Ns-60,Nausharo,SEAL:R,rectangular,Steatite,Nausharo|SEAL:R|rectangular|Steatite,non_x_slot,,350,413,True,False,413,+407-063-740-176-236-798-002-297-350-125-413+
