"checked_date","triad_rank","target_bucket","target_cisi","target_short_text","target_source_state","control_033_cisi","control_033_short_text","control_033_source_state","control_032_cisi","control_032_short_text","control_032_source_state","clean_calibration_objects_in_triad","blocked_source_objects_in_triad","missing_source_objects_in_triad","triad_source_graph_status","admissible_for_032_033_034_substitution_test","reason","accepted_decipherment_claim"
"2026-05-25","13","A_034_no_longer_small_object","H-1907","+700-034+","no_source_panel_in_current_graph","H-1861","+700-033+","no_source_panel_in_current_graph","H-1865","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","14","A_034_no_longer_small_object","H-285","+700-034+","no_source_panel_in_current_graph","H-891","+700-033+","no_source_panel_in_current_graph","H-926","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","15","A_034_no_longer_small_object","H-2155","+700-034+","no_source_panel_in_current_graph","H-2131","+700-033+","no_source_panel_in_current_graph","H-963","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","16","A_034_no_longer_small_object","H-953","+700-034+","no_source_panel_in_current_graph","H-1295","+700-033+","no_source_panel_in_current_graph","H-1156","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","17","A_034_no_longer_small_object","H-1830","+700-034+","no_source_panel_in_current_graph","H-1861","+700-033+","no_source_panel_in_current_graph","H-1156","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","18","A_034_no_longer_small_object","H-1831","+700-034+","no_source_panel_in_current_graph","H-1858","+033-700+","no_source_panel_in_current_graph","H-802","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","19","A_034_direction_reversal","H-938","+034-700+","no_source_panel_in_current_graph","H-925","+700-033+","blocked_source_panel_mapping","H-930","+700-032+","clean_two_panel_calibration_control","1","1","1","not_admissible_blocked_panel_mapping_or_variant_status","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","20","A_034_direction_reversal","H-892","+034-700+","no_source_panel_in_current_graph","H-1308","+700-033+","no_source_panel_in_current_graph","H-321","+032-700+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","21","A_034_direction_reversal","H-945","+034-700+","no_source_panel_in_current_graph","H-928","+700-033+","no_source_panel_in_current_graph","H-1313","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","22","A_034_direction_reversal","H-1877","+034-700+","no_source_panel_in_current_graph","H-1872","+700-033+","no_source_panel_in_current_graph","H-212","+032-700+","register_or_nonvisual_locator","0","0","2","not_admissible_register_only_source_locator","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","23","A_034_direction_reversal","H-1880","+034-700+","no_source_panel_in_current_graph","H-1872","+700-033+","no_source_panel_in_current_graph","H-212","+032-700+","register_or_nonvisual_locator","0","0","2","not_admissible_register_only_source_locator","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","24","A_034_direction_reversal","H-1937","+034-700+","no_source_panel_in_current_graph","H-1933","+700-033+","no_source_panel_in_current_graph","H-1931","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","25","A_034_direction_reversal","H-2154","+034-700+","no_source_panel_in_current_graph","H-927","+700-033+","no_source_panel_in_current_graph","H-1313","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","26","A_034_direction_reversal","H-2208","+034-700+","no_source_panel_in_current_graph","H-2209","+700-033+","no_source_panel_in_current_graph","H-2211","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","27","A_034_direction_reversal","H-1876","+034-700+","no_source_panel_in_current_graph","H-790","+700-033+","no_source_panel_in_current_graph","H-1772","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","28","A_034_direction_reversal","H-853","+034-700+","no_source_panel_in_current_graph","H-846","+700-033+","no_source_panel_in_current_graph","H-854","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","29","A_034_direction_reversal","H-933","+034-700+","no_source_panel_in_current_graph","H-924","+700-033+","no_source_panel_in_current_graph","H-930","+700-032+","clean_two_panel_calibration_control","1","0","2","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","30","A_034_direction_reversal","H-358","+034-700+","no_source_panel_in_current_graph","H-355","+700-033+","no_source_panel_in_current_graph","H-1294","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","31","B_034_400_740_176_bridge","H-308","+700-034+","no_source_panel_in_current_graph","H-935","+700-033+","no_source_panel_in_current_graph","H-2146","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","32","B_034_400_740_176_bridge","H-313","+700-034+","no_source_panel_in_current_graph","H-1303","+700-033+","no_source_panel_in_current_graph","H-315","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","33","B_034_400_740_176_bridge","H-312","+700-034+","no_source_panel_in_current_graph","H-1303","+700-033+","no_source_panel_in_current_graph","H-930","+700-032+","clean_two_panel_calibration_control","1","0","2","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","34","B_034_400_740_176_bridge","H-317","+700-034+","no_source_panel_in_current_graph","H-935","+700-033+","no_source_panel_in_current_graph","H-1312","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","35","B_034_400_740_176_bridge","H-1273","+700-034+","no_source_panel_in_current_graph","H-900","+700-033+","no_source_panel_in_current_graph","H-930","+700-032+","clean_two_panel_calibration_control","1","0","2","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","36","B_034_400_740_176_bridge","H-314","+700-034+","no_source_panel_in_current_graph","H-1302","+700-033+","no_source_panel_in_current_graph","H-315","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","37","B_034_400_740_176_bridge","H-936","+700-034+","no_source_panel_in_current_graph","H-309","+700-033+","no_source_panel_in_current_graph","H-315","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","38","B_034_400_740_176_bridge","H-960","+700-034+","no_source_panel_in_current_graph","H-935","+700-033+","no_source_panel_in_current_graph","H-962","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","39","E_other_034_residue","H-1860","+700-034+","no_source_panel_in_current_graph","H-1861","+700-033+","no_source_panel_in_current_graph","H-1865","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","40","E_other_034_residue","H-893","+700-034+","blocked_source_panel_mapping","H-925","+700-033+","blocked_source_panel_mapping","H-930","+700-032+","clean_two_panel_calibration_control","1","2","0","not_admissible_blocked_panel_mapping_or_variant_status","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","41","E_other_034_residue","H-1832","+700-034+","no_source_panel_in_current_graph","H-1839","+700-033+","no_source_panel_in_current_graph","H-1853","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","42","E_other_034_residue","H-1845","+700-034+","no_source_panel_in_current_graph","H-770","+700-033+","no_source_panel_in_current_graph","H-1853","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","43","E_other_034_residue","H-2130","+700-034+","no_source_panel_in_current_graph","H-2131","+700-033+","no_source_panel_in_current_graph","H-930","+700-032+","clean_two_panel_calibration_control","1","0","2","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","44","E_other_034_residue","H-1138","+700-034+","no_source_panel_in_current_graph","H-770","+700-033+","no_source_panel_in_current_graph","H-1102","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","45","E_other_034_residue","H-1817","+700-034+","no_source_panel_in_current_graph","H-1873","+700-033+","no_source_panel_in_current_graph","H-1902","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","46","E_other_034_residue","H-1874","+700-034+","no_source_panel_in_current_graph","H-1905","+700-033+","no_source_panel_in_current_graph","H-1804","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","47","E_other_034_residue","H-771","+700-034+","blocked_source_panel_mapping","H-789","+033-700+","clean_two_panel_calibration_control","H-1123","+700-032+","no_source_panel_in_current_graph","1","1","1","not_admissible_blocked_panel_mapping_or_variant_status","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","48","E_other_034_residue","H-946","+700-034+","no_source_panel_in_current_graph","H-928","+700-033+","no_source_panel_in_current_graph","H-1313","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","49","E_other_034_residue","H-983","+700-034+","blocked_source_panel_mapping","H-353","+700-033+","blocked_source_panel_mapping","H-2211","+700-032+","no_source_panel_in_current_graph","0","2","1","not_admissible_blocked_panel_mapping_or_variant_status","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","50","E_other_034_residue","H-1824","+700-034+","no_source_panel_in_current_graph","H-1883","+700-033+","no_source_panel_in_current_graph","H-212","+032-700+","register_or_nonvisual_locator","0","0","2","not_admissible_register_only_source_locator","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","51","E_other_034_residue","H-1850","+700-034+","no_source_panel_in_current_graph","H-1842","+033-700+","no_source_panel_in_current_graph","H-1772","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","52","E_other_034_residue","H-2102","+700-034+","no_source_panel_in_current_graph","H-2131","+700-033+","no_source_panel_in_current_graph","H-930","+700-032+","clean_two_panel_calibration_control","1","0","2","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","53","E_other_034_residue","H-319","+700-034+","no_source_panel_in_current_graph","H-1303","+700-033+","no_source_panel_in_current_graph","H-930","+700-032+","clean_two_panel_calibration_control","1","0","2","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","54","E_other_034_residue","H-785","+700-034+","no_source_panel_in_current_graph","H-798","+700-033+","no_source_panel_in_current_graph","H-1836","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","55","E_other_034_residue","H-939","+700-034+","no_source_panel_in_current_graph","H-916","+700-033+","no_source_panel_in_current_graph","H-930","+700-032+","clean_two_panel_calibration_control","1","0","2","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","56","E_other_034_residue","H-1823","+700-034+","no_source_panel_in_current_graph","H-1872","+700-033+","no_source_panel_in_current_graph","H-1902","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","57","E_other_034_residue","H-1825","+700-034+","no_source_panel_in_current_graph","H-1872","+700-033+","no_source_panel_in_current_graph","H-1902","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","58","E_other_034_residue","H-1846","+700-034+","no_source_panel_in_current_graph","H-770","+700-033+","no_source_panel_in_current_graph","H-1853","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","59","E_other_034_residue","H-2070","+700-034+","no_source_panel_in_current_graph","H-925","+700-033+","blocked_source_panel_mapping","H-2185","+700-032+","no_source_panel_in_current_graph","0","1","2","not_admissible_blocked_panel_mapping_or_variant_status","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","60","E_other_034_residue","H-1894","+700-034+","no_source_panel_in_current_graph","H-1883","+700-033+","no_source_panel_in_current_graph","H-1773","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","61","E_other_034_residue","H-2137","+700-034+","no_source_panel_in_current_graph","H-925","+700-033+","blocked_source_panel_mapping","H-930","+700-032+","clean_two_panel_calibration_control","1","1","1","not_admissible_blocked_panel_mapping_or_variant_status","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","62","E_other_034_residue","H-2140","+700-034+","no_source_panel_in_current_graph","H-925","+700-033+","blocked_source_panel_mapping","H-930","+700-032+","clean_two_panel_calibration_control","1","1","1","not_admissible_blocked_panel_mapping_or_variant_status","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","63","E_other_034_residue","H-2141","+700-034+","no_source_panel_in_current_graph","H-925","+700-033+","blocked_source_panel_mapping","H-930","+700-032+","clean_two_panel_calibration_control","1","1","1","not_admissible_blocked_panel_mapping_or_variant_status","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","64","E_other_034_residue","H-324","+700-034+","no_source_panel_in_current_graph","H-925","+700-033+","blocked_source_panel_mapping","H-2185","+700-032+","no_source_panel_in_current_graph","0","1","2","not_admissible_blocked_panel_mapping_or_variant_status","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","65","E_other_034_residue","H-780","+700-034+","no_source_panel_in_current_graph","H-770","+700-033+","no_source_panel_in_current_graph","H-1123","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","66","E_other_034_residue","H-1867","+700-034+","no_source_panel_in_current_graph","H-1915","+700-033+","no_source_panel_in_current_graph","H-1771","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","67","E_other_034_residue","H-1981","+700-034+","no_source_panel_in_current_graph","H-1993","+700-033+","no_source_panel_in_current_graph","H-768","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","68","E_other_034_residue","H-1284","+700-034+","no_source_panel_in_current_graph","H-925","+700-033+","blocked_source_panel_mapping","H-930","+700-032+","clean_two_panel_calibration_control","1","1","1","not_admissible_blocked_panel_mapping_or_variant_status","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","69","E_other_034_residue","H-1854","+700-034+","no_source_panel_in_current_graph","H-1872","+700-033+","no_source_panel_in_current_graph","H-1771","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","70","E_other_034_residue","H-1871","+700-034+","no_source_panel_in_current_graph","H-1872","+700-033+","no_source_panel_in_current_graph","H-1902","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","71","E_other_034_residue","H-2204","+700-034+","no_source_panel_in_current_graph","H-2209","+700-033+","no_source_panel_in_current_graph","H-2217","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","72","E_other_034_residue","H-1844","+700-034+","no_source_panel_in_current_graph","H-1872","+700-033+","no_source_panel_in_current_graph","H-1773","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","73","E_other_034_residue","H-1868","+700-034+","no_source_panel_in_current_graph","H-1883","+700-033+","no_source_panel_in_current_graph","H-212","+032-700+","register_or_nonvisual_locator","0","0","2","not_admissible_register_only_source_locator","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","74","E_other_034_residue","H-1869","+700-034+","no_source_panel_in_current_graph","H-1883","+700-033+","no_source_panel_in_current_graph","H-212","+032-700+","register_or_nonvisual_locator","0","0","2","not_admissible_register_only_source_locator","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","75","E_other_034_residue","H-1870","+700-034+","no_source_panel_in_current_graph","H-1905","+700-033+","no_source_panel_in_current_graph","H-1804","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","76","E_other_034_residue","H-1982","+700-034+","no_source_panel_in_current_graph","H-827","+700-033+","no_source_panel_in_current_graph","H-717","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","77","E_other_034_residue","H-320","+700-034+","no_source_panel_in_current_graph","H-927","+700-033+","no_source_panel_in_current_graph","H-1313","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","78","E_other_034_residue","H-985","+700-034+","no_source_panel_in_current_graph","H-356","+700-033+","no_source_panel_in_current_graph","H-2211","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","79","E_other_034_residue","H-351","+700-034+","no_source_panel_in_current_graph","H-353","+700-033+","blocked_source_panel_mapping","H-1294","+700-032+","no_source_panel_in_current_graph","0","1","2","not_admissible_blocked_panel_mapping_or_variant_status","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
