url,status,byte_length,sha256,kind
https://www.indoskript.phil.uni-wuerzburg.de/manuscripts?page=36,200,344635,48af282640af368b8d73485973e135ec0707d77af5d18e2558407697ab988c38,html
https://www.indoskript.phil.uni-wuerzburg.de/manuscripts?page=37,200,344352,a480146ae70722b1f54dac68e9602f15684995d7ab81183c2c77cd7a58e75fb1,html
https://www.indoskript.phil.uni-wuerzburg.de/manuscripts?page=38,200,344408,04f52cfe0cd5f620244bc1e75388968385752ac0bbc9772aee1ee337cad8a612,html
https://www.indoskript.phil.uni-wuerzburg.de/manuscripts?page=39,200,344502,ca5a8af0d7c1da4a998e7255874dff78d6e382c83412908a0bd1603abd55271e,html
https://www.indoskript.phil.uni-wuerzburg.de/manuscripts?page=40,200,344324,f99060ac31426d769d02db6b18e995e6f24eb7ace9085e3d318f0a27493520f8,html
https://www.indoskript.phil.uni-wuerzburg.de/manuscripts?page=41,200,344281,070aa8f002372d5316fdcf0db0c88a778adbe496b6477c2c6ebc059af4d09c51,html
https://www.indoskript.phil.uni-wuerzburg.de/manuscripts?page=42,200,341491,657afde61e3290007dc73bcb4c88c733ae3df87512c1a2b75038e51091fbdcf4,html
https://www.indoskript.phil.uni-wuerzburg.de/letters/table/211,200,32060,5020da1a186a416f7dd1fc2d687860bc40b49fd596a08a2d433c84892770b6dd,html
https://www.indoskript.phil.uni-wuerzburg.de/letters/table/370,200,41313,a5a3ec893c9abbe288e95eb44d883472d628fa6b5f7777dd5bc9b45d703be95f,html
https://www.indoskript.phil.uni-wuerzburg.de/letters/table/388,200,33964,654898b4f0a884fbe16659dc5904d8227a4537fdcea1b9f3d138f9d6e82a2606,html
https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,200,34900,05c30a781786c141ddb5e0497c1a6e5f15e1864a33bbf3578cd3d1485b1e7131,html
https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,200,35844,4ec69c6942b91e604c9e793ca325c464d5920b2889595f7a65849713d40ebf6b,html
https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,200,34611,ac717d427d0bcf0bf8e120c8d1ed7d687bfaa72d1aeec72e87faf7af4a3979d0,html
https://www.indoskript.phil.uni-wuerzburg.de/letters/table/798,200,32322,81dafd15ed837f72fb0b503799e5a358300b505951d5434e46c44cafe5527f74,html
https://www.indoskript.phil.uni-wuerzburg.de/letters/table/156,200,31480,84d71e3da411a4f44e04ed44c846b25b87861ef8260d5f3b0282461e818e7845,html
https://www.indoskript.phil.uni-wuerzburg.de/letters/table/450,200,30277,93dae6d5724922f27c7b847da8a9dec72d11646405a2023cca6b0d7120cea5c2,html
https://www.indoskript.phil.uni-wuerzburg.de/letters/table/187,200,33974,05370c037fa68dce5ef04c2de540d7ec1817a9c237b9e4068b3ee0ba96e0b781,html
https://www.indoskript.phil.uni-wuerzburg.de/letters/table/292,200,37416,c38ca617ac03f5ebd67d082d6ee66c8bd966da294a13a1033d7b0944aa875812,html
https://www.indoskript.phil.uni-wuerzburg.de/letters/table/411,200,57891,4ded5f0a076cdd90441d1ba32c41706e26baf37608c234091b6bf1989e375f38,html
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/105229.png,cached,15036,a920c54ab4912437681cb37f20303fcf27f037278f257180b3da81c60aed105a,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/137729.png,cached,15036,4b65c2da07637c0f3b504cdabf50afe6be09e4aaf1f61e3af7b85336dcac399f,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/67887.png,cached,15036,3664bffaefa29da94b651b0c2df737a44ae9b7f584c810d810c6f735a54adeb5,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/163092.png,cached,15036,18ab200239a7e7948a0097b7efe60e393ef4ec2ae87da2c59ef6ff3dbc7d6377,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/143448.png,cached,15036,d2df402572c5ffb6adde07158eca27045831edb69b78ef2aa8563a2a9dd70d52,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/100163.png,cached,15036,4a1f294104b1a4b97a1b7521d8d3f02c62d74bee2c35328dd79af6a78bc4865f,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/77674.png,cached,15036,0bfbdc62cc00363c408d5ce9bfdb6ee25a0545b2b9368f115021eca3fed5c2d1,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/155694.png,cached,15036,859a7461aeee8db7ddb0a56236fc5b199e909e09024f8e7c09886428607b3762,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/98308.png,cached,15036,fa0a85bca6da4945177fa0d1ad214975ae17fd38b5aa16ce61dd03a68daedb41,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/128789.png,cached,15036,49c183d194193cf8539c24d6485916ae6b5507e630bf89c40997bac9b73f39c1,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/26218.png,cached,15036,82feb7bd0423db152ded58929a0e42c319ed0b18d604271453cd21a51127d99f,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/17347.png,cached,15036,0a74b35bb829079fbacd5bf0ff11475b5b8632f493c44448fa7a419c693c2da3,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/8271.png,cached,15036,19935d557869d3d9b8f8a78dfb35474cdf4ea6e14e351e4416ff1671f12adfee,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/57394.png,cached,15036,cc09ed02bfd9267b020824ed785beba4b59abf42c8d12cf808e40de91639c8bd,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/91109.png,cached,15036,69249898546891a8fb1d936ccf9f29925dfcaff91fe2f51b2dc8751e01f99687,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/108359.png,cached,15036,86232bcbb54c0bd785583ad1a2851cfd898b8597c23c7aa6504db2863474082d,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/23621.png,cached,15036,737da23250567abb5f2247a95069ce65bedd867d3dcbd11673fe45740d309fc3,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/309.png,cached,15036,2c74b9a2c864a21142d83d352095f1867e2bc71a604a165a71470b787272b51b,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/52100.png,cached,15036,d7e3e130134201057742a8b95da4c8ea0187d49c7bd593ff9ec110607cca2432,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/113248.png,cached,15036,2c7fd0c4d760b2c218ff2b00ae55f9c09b006edba07a1d2d7e187be069e0691b,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/170739.png,cached,15036,48f187c72dae8d87c8a7b51fb2877df19ec6f35ba85d5528c6ba629fa9d3a824,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/48677.png,cached,15036,66d45c0eeb01412ab65100647e6d29e1ea7eb2f4a742733164cb398942906f5a,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/25518.png,cached,15036,51cea1a3db6d65dfd587e3d9e085f61c5fc8caf8b54cc70d21d914a48ee33c31,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/155490.png,cached,15036,6b2463c73b74447bfb34953dea74e46f25df9918a2588e04985c57a94dc2c5ec,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/15575.png,cached,15036,5b0d028024133b1d5202ea1b6be636e705591929e5dda2672c067d8aaffb743e,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/98077.png,cached,15036,f0311aabeb501f7d32af46323f38da8673944368b655dc6a7607a6f95bf461ac,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/61723.png,cached,15036,f33977337003eb117ca39c4a7630e527bda471e52fe04af1ce5283aec968e7f5,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/34342.png,cached,15036,c4de99a899025fed13319607db134a881b1fdd9be9e1e28f45e9d049643ae4c0,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/94929.png,cached,15036,330de26c4d9b2945e9a3c25a3b7f1a750e3aaf8842ee3530584f2ff203a90246,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/42917.png,cached,15036,d093129f9d88ee3fdde4eb6401a0369ac12356e555da4c8f97fcefad1dfa06ba,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/163423.png,cached,15036,1bf0f2fc0a2833a6f9987e23cb87ccc12657e4f042d92ef6406a15513b2b104e,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/144403.png,cached,15036,4c3de53be7fd4d33f5925919254ca0df18799e5de8f63f3935756f537593f85b,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/17030.png,cached,15036,fd031c2658a0f683a0f084f2f72574af4b9916f543480886e33ffa31f1bb88b6,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/18628.png,cached,15036,e4cbb35fbdd6f9ebb6e81ba6650c3c354a25998e9893e34245ef94090ab470e3,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/80497.png,cached,15036,c05a01780e35e63c4d3cf65af1eaa56faa57037b65fbc049a7dab4dc29e3c74d,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/175302.png,cached,14026,5b9bacce04bad973153574c462c1ba5fff9faf10a5dcf0404cd6e100dfc7d349,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/106358.png,cached,15036,7841ed313c38c2a7f3a4904df379ecdb17dee4e30efdb31a6a76ffa7987cde53,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/156035.png,cached,15036,3540fde16f572592417eaf2655c5505e5b8d5ef9bfcb64a99366b92c3a08a240,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/178769.png,cached,15036,5c6299802d621a480ef03acb7bc16a7522754cd9df14cfcd683323a4c4027e80,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54803.png,cached,15036,166122c1cc4f457de91b88ae6b48b56da91614fcd23df7571f57d5321fb5e2bc,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/156004.png,cached,15036,03969add67be3bc9fe65cf63e0b96756ea24660a3cd16a8e7a165253e4d1c5a8,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/127295.png,cached,15036,2a21626724f08bad176885c20af3f927183540edac8ad3a26e8fc77e7c1e5539,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/100672.png,cached,15036,d88aae318bcd7d31bee9888ca4fe034e8cd309966a08abe139ba044b3189f3fe,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/60529.png,cached,15036,bf30943e1d8a985f01bc33731d7abebba75eb3d34510d53131b8cddfc96b9f6e,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/106599.png,cached,15036,c4c85639c31b23d8bb437661398c866ff401bd54bb8316447c3ee302a5729262,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/55185.png,cached,15036,5816928591693b9ba5a935d38986953d24400a24f0bbcbbede2d0693d3e6dd43,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/21442.png,cached,15036,46eaf00accd27707d4c790c227c33569750438d5cbe47f950da9c6f23c1562de,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/18992.png,cached,15036,29ca4a59c65505c034fe00275db5c9e17d0a4b40e5bf2ba55eb9f9c984026152,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/152578.png,cached,15036,331acc35953556453977a3589655cc94c37261b47a5941fd008e81712a8dbd8a,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/652.png,cached,15036,263b79911429641d8b82f1cab14c73bb24ed9bba58874ab31110fa169f2e55d4,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/137975.png,cached,15036,252228600afa8a3284725346e2e2edc9db68aa15eb5d10672277a9d9a445492b,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/14706.png,cached,15036,9484e0ba89d43eb6251a00118007daf5a0690c46c333bdcfc6ffe20f2eca092d,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/44079.png,cached,15036,87ce93b43c0f2290bde2968099da33adad865880fcf90d23a9681c2886592959,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/20658.png,cached,15036,6c7c806a5abb82415fe8427d9643c49bda5a000ed3d0bc67ac5ef9bde613f1ef,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/158766.png,cached,15036,aaf66d61243479a7de44a0ac895e07bec883f2555d4cc79c07916168c4f2baa8,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/27902.png,cached,15036,38a1686e3043e68942181be22388fffa05883dee36c70334dd5b3a572564077d,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/86774.png,cached,15036,4bc4bfe7fdbd8411f65d50a41ddd275e244c29cf20886366ee202b2717a45566,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/77478.png,cached,15036,76ded6ab41e1ac1e39e0e561743c2b2f5810bd52b5bd9e39ead13cf4ed9ea62d,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/158000.png,cached,15036,9948de75e9bc7e1930b1fcd26be6ac7441679e816740dc223c9a790b8d3b65d9,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/36943.png,cached,15036,677e0763bcd5d68ace4ad6092f2e0689eb93737a60c8ed6a3220065a3620f95b,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/84301.png,cached,15036,9aa0cf3a0f720120289e2b2643220d9aa6896a55ae31ff2448b1c292750bc8c4,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/61130.png,cached,15036,8fa7a540cc3963208f29db6d74855f0d5c305bf81eec52f9d7fadcefd64f855e,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/103033.png,cached,15036,1ee87ee0a154748a937de787999554c70008e4647576e0a877c2e65c02b8766c,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/114021.png,cached,15036,b92b4608748d15c26d98102ad2e293d8354ce742b7d9771b6cb9f629e72bdc12,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/129449.png,cached,15036,030e69d98e22035f6a1b3bcce8d1ae95d1596a9eda3c57f5c2897325d5439751,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/96443.png,cached,15036,791e8d4111cdad9c40b4831827c8aa594b33ddff0735caa8b866965e95911475,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/10536.png,cached,15036,41f4b481e0e71ebaec60e57e1dd12e722543ea1efcb33a0f183239872ea8dd9e,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/66433.png,cached,15036,1ab2cee801ad79a481f76da01414438662b5651e0995d291e7c657c24f01f95d,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/128400.png,cached,15036,d7c13651182133da4a74d4bead1b3cfa1cec2a51e39f14e3386f541d45aadb65,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/114837.png,cached,15036,d7e10e6e85c111cf9ce925b488a0ca7808c34f1c8f66e9b8ccda2868565bef21,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/148489.png,cached,15036,12f93925a0b0f81443d496b51fb5a13a388df7d545b55829d3afa547d7861178,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/131294.png,cached,15036,82b1bbb2f61942ac4644e9adf7ed4d2a23f03f2e9a5fc3eeaa10e1f67304390e,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/106230.png,cached,15036,bf1d37905a953ce551f1f076b9b72dcced42c1dc0e474794395585918ed08170,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/64402.png,cached,15036,d1cff3f4bfac37761cb767cccfc71074f59ab0172418339cea1ff93bcd1014f5,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/152393.png,cached,15036,38c657adc559d10d1f74396da65ae621735a261d94c7c59f0af922f880ae0891,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/172222.png,cached,15036,6043ef1b72ac545f898129524e142a95a56c6297361ed65c4668973b8c67060b,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/133251.png,cached,15036,39b4b021256f3078de5c90affcb996710e0bb137525431118d2d5d35d32a0620,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/1326.png,cached,15036,6edee66036aeb826b3f0ee4d5bb98b7c93c34258d9763c8746436b871eb80804,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/69010.png,cached,15036,ac73c302dac74c50ed3a729898e2180a8b87db30b22f1c23dcd8d7946dc1d11e,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/124357.png,cached,15036,6d17f5c250da8876cde0302450ac72d8393a2edb7fb211a66eefefc5ea3b621d,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/87472.png,cached,15036,18d3338723f3b4a134e3e0d66bb17fcde6c71606b73eb451973f0cdda7c746e5,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/78500.png,cached,15036,e9fd5e028fd48e8f8dd15452114e13ed2f5e6d04abd63c112907bc6b8f3b2799,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54584.png,cached,15036,2304e6df44316cfd51724273e05749419977e6845c27cb783d20b436c11424ef,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/119216.png,cached,15036,b16f3a54b51d9438e6582d2c8db0b260733d1432a7f98afe3c5f6ef40ef4d37e,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/133712.png,cached,15036,3d0d0decb88d38d59acb72184555d2f8c984420dbdc5e68b043f89efa300337d,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/129417.png,cached,15036,c9f009ee26f9ac0901ee220046cea46b851bbc81b4d7c3b3d5ea82fb4d9ecfcd,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/20114.png,cached,15036,ed05017246ae4b9cb95c01acf3a3f084cec04e4552ea2ded5e3faa13fd72daca,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/175948.png,cached,15036,7f279e8c8e05d861be95f809d58bf6c84cd938eb57c603b03d59e20b804febdd,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/49576.png,cached,15036,a3d24cc12c4cf10cf5a8a79df310b9ed8551a00396a089f369648551325b8a05,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/2631.png,cached,15036,0bb4af385b80b16d334d580d2dadb1564fc20bab051f2061682c7b5cf823901f,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/130133.png,cached,15036,acd95d3ab9b72b44773f779782b0805bc1a9f0327c4571d761570e42a3b04350,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/128971.png,cached,15036,fc55a5bd44dc66745286fb86df8f3e86b94c3f93dedcb5351a720bf270a9b748,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/78697.png,cached,15036,5f89d4d2a4a57e270b484bbf7a31b89c3d4ebae953d7f2ba7983bb75e2f29d6c,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/150296.png,cached,15036,b7bfb45189655ce4c3960191da19c70eb4877ce0585bf6a35d12776f4d01a7b1,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/131620.png,cached,15036,92b0de42598f910857859984bc76a53c1a7c46f1caa79b5813c75cc9bf59eaee,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/21805.png,cached,15036,3bc6de1fd816a7f7bd3be68c27a4b22a18234c5c1dbc54dd06713d7fc8110b7a,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/87075.png,cached,15036,cbe5e27e0f0ba5f1bc8ac5442844385188072f564c03276b790ac51ec76923d0,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/15914.png,cached,15036,262f09110388e0bf5d037ccddb89b9e7a5f121d1746fb73c3cd4330d513bd81b,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/55221.png,cached,15036,76ee1a5114b803271bf0657ed3d5666e17c10cfd370d5559a2d74dda54bdc439,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/95955.png,cached,15036,6473c042273924f5af020deb1b112dc262784253a697107f0e9296b98cee9520,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/34150.png,cached,15036,3cbec0bf573b71545a5608c7376f614c6a60a9bbcf1a9fc9bd023e04ae4c8ffa,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/77131.png,cached,15036,1d813e0d182b2203d40cbec2674467b20ac34dbd011494e84614140c0d6e628f,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/88163.png,cached,15036,af3f3bda8cbdc22a8b3ec7d176cfb0187262b59329b076f007fb35ef633fb5f6,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/130019.png,cached,15036,9460b10c5f3d66659f8065c651b000aa0c61885f1fbbb7117adaa770cb06db13,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/153797.png,cached,15036,a1ea69b5f7b6f8bbd2e00958383f5740c68364ef0eb92e0c62c34d79cdb3d3db,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/67173.png,cached,15036,019b35bbb446ee7d5f6c8d95083d4d896a20492fc5dd0296951bb6de6789db97,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/159833.png,cached,15036,c8832291678f36d0c0ae5e60d0394104f4e8881aa70e51611ae915e5b49cdf93,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/154706.png,cached,15036,8e481a2e1ece6e351d0770fdff9bca15929222007ff0681085f120e9c1b35bab,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/101760.png,cached,15036,14838f06c73b53208d674aa4621a069c84dc62a9c13e92bf127648d7cb9cd1e9,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/141437.png,cached,15036,f140a8502f5ffbb08bb4dd43cf08c0a2d6d206d5ab8d8ddeb9d1e2990ef9b904,image
https://www.indoskript.phil.uni-wuerzburg.de/img/letters/173586.png,cached,15036,7f416caa2835f0de321a0693d67e64eaca8ca68fc07740d71d5995d99a52753f,image
